v8-version,8,6,395,17,-node.25,0
code-creation,BytecodeHandler,1,31630,0x100b7dc00,193,CloneObject.Wide
code-creation,BytecodeHandler,1,31639,0x100b7dce0,181,GetTemplateObject.Wide
code-creation,BytecodeHandler,1,31650,0x100b7dda0,341,CreateClosure.Wide
code-creation,BytecodeHandler,1,31660,0x100b7df00,145,CreateBlockContext.Wide
code-creation,BytecodeHandler,1,31670,0x100b7dfa0,157,CreateCatchContext.Wide
code-creation,BytecodeHandler,1,31680,0x100b7e040,290,CreateFunctionContext.Wide
code-creation,BytecodeHandler,1,31691,0x100b7e180,290,CreateEvalContext.Wide
code-creation,BytecodeHandler,1,31700,0x100b7e2c0,157,CreateWithContext.Wide
code-creation,BytecodeHandler,1,31711,0x100b7e360,540,JumpLoop.Wide
code-creation,BytecodeHandler,1,31720,0x100b7e580,52,Jump.Wide
code-creation,BytecodeHandler,1,31729,0x100b7e5c0,64,JumpConstant.Wide
code-creation,BytecodeHandler,1,31738,0x100b7e620,84,JumpIfNullConstant.Wide
code-creation,BytecodeHandler,1,31748,0x100b7e680,84,JumpIfNotNullConstant.Wide
code-creation,BytecodeHandler,1,31759,0x100b7e6e0,84,JumpIfUndefinedConstant.Wide
code-creation,BytecodeHandler,1,31770,0x100b7e740,84,JumpIfNotUndefinedConstant.Wide
code-creation,BytecodeHandler,1,31782,0x100b7e7a0,92,JumpIfUndefinedOrNullConstant.Wide
code-creation,BytecodeHandler,1,31793,0x100b7e800,84,JumpIfTrueConstant.Wide
code-creation,BytecodeHandler,1,31804,0x100b7e860,84,JumpIfFalseConstant.Wide
code-creation,BytecodeHandler,1,31814,0x100b7e8c0,96,JumpIfJSReceiverConstant.Wide
code-creation,BytecodeHandler,1,31833,0x100b7e940,156,JumpIfToBooleanTrueConstant.Wide
code-creation,BytecodeHandler,1,31844,0x100b7e9e0,156,JumpIfToBooleanFalseConstant.Wide
code-creation,BytecodeHandler,1,31856,0x100b7ea80,144,JumpIfToBooleanTrue.Wide
code-creation,BytecodeHandler,1,31866,0x100b7eb20,144,JumpIfToBooleanFalse.Wide
code-creation,BytecodeHandler,1,31879,0x100b7ebc0,72,JumpIfTrue.Wide
code-creation,BytecodeHandler,1,31888,0x100b7ec20,72,JumpIfFalse.Wide
code-creation,BytecodeHandler,1,31897,0x100b7ec80,72,JumpIfNull.Wide
code-creation,BytecodeHandler,1,31907,0x100b7ece0,72,JumpIfNotNull.Wide
code-creation,BytecodeHandler,1,31916,0x100b7ed40,72,JumpIfUndefined.Wide
code-creation,BytecodeHandler,1,31926,0x100b7eda0,72,JumpIfNotUndefined.Wide
code-creation,BytecodeHandler,1,31937,0x100b7ee00,80,JumpIfUndefinedOrNull.Wide
code-creation,BytecodeHandler,1,31948,0x100b7ee60,84,JumpIfJSReceiver.Wide
code-creation,BytecodeHandler,1,31958,0x100b7eec0,116,SwitchOnSmiNoFeedback.Wide
code-creation,BytecodeHandler,1,31968,0x100b7ef40,489,ForInEnumerate.Wide
code-creation,BytecodeHandler,1,31978,0x100b7f140,292,ForInPrepare.Wide
code-creation,BytecodeHandler,1,31988,0x100b7f280,68,ForInContinue.Wide
code-creation,BytecodeHandler,1,31997,0x100b7f2e0,281,ForInNext.Wide
code-creation,BytecodeHandler,1,32006,0x100b7f400,56,ForInStep.Wide
code-creation,BytecodeHandler,1,32016,0x100b7f440,181,ThrowReferenceErrorIfHole.Wide
code-creation,BytecodeHandler,1,32027,0x100b7f500,128,SwitchOnGeneratorState.Wide
code-creation,BytecodeHandler,1,32041,0x100b7f5a0,597,SuspendGenerator.Wide
code-creation,BytecodeHandler,1,32051,0x100b7f800,136,ResumeGenerator.Wide
code-creation,BytecodeHandler,1,32061,0x100b7f8a0,177,GetIterator.Wide
code-creation,BytecodeHandler,1,32079,0x100b7f960,149,IncBlockCounter.Wide
code-creation,BytecodeHandler,1,32089,0x100b7fa00,77,Abort.Wide
code-creation,BytecodeHandler,1,32098,0x100b7fa60,282,DebugBreak1.ExtraWide
code-creation,BytecodeHandler,1,32108,0x100b7fb80,282,DebugBreak2.ExtraWide
code-creation,BytecodeHandler,1,32118,0x100b7fca0,282,DebugBreak3.ExtraWide
code-creation,BytecodeHandler,1,32128,0x100b7fdc0,282,DebugBreak4.ExtraWide
code-creation,BytecodeHandler,1,32138,0x100b7fee0,282,DebugBreak5.ExtraWide
code-creation,BytecodeHandler,1,32148,0x100b80000,282,DebugBreak6.ExtraWide
code-creation,BytecodeHandler,1,32158,0x100b80120,36,LdaSmi.ExtraWide
code-creation,BytecodeHandler,1,32167,0x100b80160,40,LdaConstant.ExtraWide
code-creation,BytecodeHandler,1,32177,0x100b801a0,3832,LdaGlobal.ExtraWide
code-creation,BytecodeHandler,1,32187,0x100b810a0,3726,LdaGlobalInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,32198,0x100b81f40,241,StaGlobal.ExtraWide
code-creation,BytecodeHandler,1,32207,0x100b82040,44,PushContext.ExtraWide
code-creation,BytecodeHandler,1,32217,0x100b82080,40,PopContext.ExtraWide
code-creation,BytecodeHandler,1,32227,0x100b820c0,96,LdaContextSlot.ExtraWide
code-creation,BytecodeHandler,1,32238,0x100b82140,96,LdaImmutableContextSlot.ExtraWide
code-creation,BytecodeHandler,1,32249,0x100b821c0,56,LdaCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,32260,0x100b82200,56,LdaImmutableCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,32272,0x100b82240,172,StaContextSlot.ExtraWide
code-creation,BytecodeHandler,1,32282,0x100b82300,132,StaCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,32296,0x100b823a0,145,LdaLookupSlot.ExtraWide
code-creation,BytecodeHandler,1,32307,0x100b82440,297,LdaLookupContextSlot.ExtraWide
code-creation,BytecodeHandler,1,32318,0x100b82580,4050,LdaLookupGlobalSlot.ExtraWide
code-creation,BytecodeHandler,1,32330,0x100b83560,145,LdaLookupSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,32341,0x100b83600,297,LdaLookupContextSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,32353,0x100b83740,4004,LdaLookupGlobalSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,32365,0x100b84700,241,StaLookupSlot.ExtraWide
code-creation,BytecodeHandler,1,32376,0x100b84800,40,Ldar.ExtraWide
code-creation,BytecodeHandler,1,32385,0x100b84840,36,Star.ExtraWide
code-creation,BytecodeHandler,1,32394,0x100b84880,48,Mov.ExtraWide
code-creation,BytecodeHandler,1,32403,0x100b848c0,4058,LdaNamedProperty.ExtraWide
code-creation,BytecodeHandler,1,32414,0x100b858a0,145,LdaNamedPropertyNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,32426,0x100b85940,177,LdaKeyedProperty.ExtraWide
code-creation,BytecodeHandler,1,32436,0x100b85a00,168,LdaModuleVariable.ExtraWide
code-creation,BytecodeHandler,1,32447,0x100b85ac0,337,StaModuleVariable.ExtraWide
code-creation,BytecodeHandler,1,32458,0x100b85c20,193,StaNamedProperty.ExtraWide
code-creation,BytecodeHandler,1,32469,0x100b85d00,157,StaNamedPropertyNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,32480,0x100b85da0,193,StaNamedOwnProperty.ExtraWide
code-creation,BytecodeHandler,1,32491,0x100b85e80,189,StaKeyedProperty.ExtraWide
code-creation,BytecodeHandler,1,32502,0x100b85f40,189,StaInArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,32513,0x100b86000,217,StaDataPropertyInLiteral.ExtraWide
code-creation,BytecodeHandler,1,32524,0x100b860e0,185,CollectTypeProfile.ExtraWide
code-creation,BytecodeHandler,1,32556,0x100b861a0,1078,Add.ExtraWide
code-creation,BytecodeHandler,1,32566,0x100b865e0,1118,Sub.ExtraWide
code-creation,BytecodeHandler,1,32575,0x100b86a40,1036,Mul.ExtraWide
code-creation,BytecodeHandler,1,32584,0x100b86e60,1056,Div.ExtraWide
code-creation,BytecodeHandler,1,32593,0x100b872a0,937,Mod.ExtraWide
code-creation,BytecodeHandler,1,32602,0x100b87660,209,Exp.ExtraWide
code-creation,BytecodeHandler,1,32615,0x100b87740,972,BitwiseOr.ExtraWide
code-creation,BytecodeHandler,1,32625,0x100b87b20,984,BitwiseXor.ExtraWide
code-creation,BytecodeHandler,1,32635,0x100b87f00,984,BitwiseAnd.ExtraWide
code-creation,BytecodeHandler,1,32644,0x100b882e0,996,ShiftLeft.ExtraWide
code-creation,BytecodeHandler,1,32654,0x100b886e0,996,ShiftRight.ExtraWide
code-creation,BytecodeHandler,1,32664,0x100b88ae0,1138,ShiftRightLogical.ExtraWide
code-creation,BytecodeHandler,1,32675,0x100b88f60,1002,AddSmi.ExtraWide
code-creation,BytecodeHandler,1,32685,0x100b89360,1046,SubSmi.ExtraWide
code-creation,BytecodeHandler,1,32694,0x100b89780,980,MulSmi.ExtraWide
code-creation,BytecodeHandler,1,32703,0x100b89b60,988,DivSmi.ExtraWide
code-creation,BytecodeHandler,1,32713,0x100b89f40,837,ModSmi.ExtraWide
code-creation,BytecodeHandler,1,32722,0x100b8a2a0,205,ExpSmi.ExtraWide
code-creation,BytecodeHandler,1,32734,0x100b8a380,528,BitwiseOrSmi.ExtraWide
code-creation,BytecodeHandler,1,32745,0x100b8a5a0,528,BitwiseXorSmi.ExtraWide
code-creation,BytecodeHandler,1,32755,0x100b8a7c0,528,BitwiseAndSmi.ExtraWide
code-creation,BytecodeHandler,1,32766,0x100b8a9e0,528,ShiftLeftSmi.ExtraWide
code-creation,BytecodeHandler,1,32776,0x100b8ac00,528,ShiftRightSmi.ExtraWide
code-creation,BytecodeHandler,1,32786,0x100b8ae20,694,ShiftRightLogicalSmi.ExtraWide
code-creation,BytecodeHandler,1,32797,0x100b8b0e0,670,Inc.ExtraWide
code-creation,BytecodeHandler,1,32806,0x100b8b380,670,Dec.ExtraWide
code-creation,BytecodeHandler,1,32816,0x100b8b620,702,Negate.ExtraWide
code-creation,BytecodeHandler,1,32825,0x100b8b8e0,528,BitwiseNot.ExtraWide
code-creation,BytecodeHandler,1,32835,0x100b8bb00,145,DeletePropertyStrict.ExtraWide
code-creation,BytecodeHandler,1,32846,0x100b8bba0,137,DeletePropertySloppy.ExtraWide
code-creation,BytecodeHandler,1,32856,0x100b8bc40,125,GetSuperConstructor.ExtraWide
code-creation,BytecodeHandler,1,32867,0x100b8bcc0,564,CallAnyReceiver.ExtraWide
code-creation,BytecodeHandler,1,32878,0x100b8bf00,564,CallProperty.ExtraWide
code-creation,BytecodeHandler,1,32887,0x100b8c140,564,CallProperty0.ExtraWide
code-creation,BytecodeHandler,1,32898,0x100b8c380,580,CallProperty1.ExtraWide
code-creation,BytecodeHandler,1,32908,0x100b8c5e0,592,CallProperty2.ExtraWide
code-creation,BytecodeHandler,1,32927,0x100b8c840,564,CallUndefinedReceiver.ExtraWide
code-creation,BytecodeHandler,1,32938,0x100b8ca80,572,CallUndefinedReceiver0.ExtraWide
code-creation,BytecodeHandler,1,32949,0x100b8ccc0,576,CallUndefinedReceiver1.ExtraWide
code-creation,BytecodeHandler,1,32960,0x100b8cf20,588,CallUndefinedReceiver2.ExtraWide
code-creation,BytecodeHandler,1,32971,0x100b8d180,68,CallNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,32982,0x100b8d1e0,564,CallWithSpread.ExtraWide
code-creation,BytecodeHandler,1,32992,0x100b8d420,149,CallRuntime.ExtraWide
code-creation,BytecodeHandler,1,33002,0x100b8d4c0,189,CallRuntimeForPair.ExtraWide
code-creation,BytecodeHandler,1,33012,0x100b8d580,88,CallJSRuntime.ExtraWide
code-creation,BytecodeHandler,1,33022,0x100b8d5e0,1882,InvokeIntrinsic.ExtraWide
code-creation,BytecodeHandler,1,33033,0x100b8dd40,1054,Construct.ExtraWide
code-creation,BytecodeHandler,1,33042,0x100b8e160,489,ConstructWithSpread.ExtraWide
code-creation,BytecodeHandler,1,33053,0x100b8e360,2096,TestEqual.ExtraWide
code-creation,BytecodeHandler,1,33062,0x100b8eba0,1089,TestEqualStrict.ExtraWide
code-creation,BytecodeHandler,1,33073,0x100b8f000,1812,TestLessThan.ExtraWide
code-creation,BytecodeHandler,1,33083,0x100b8f720,1812,TestGreaterThan.ExtraWide
code-creation,BytecodeHandler,1,33093,0x100b8fe40,1812,TestLessThanOrEqual.ExtraWide
code-creation,BytecodeHandler,1,33104,0x100b90560,1812,TestGreaterThanOrEqual.ExtraWide
code-creation,BytecodeHandler,1,33115,0x100b90c80,56,TestReferenceEqual.ExtraWide
code-creation,BytecodeHandler,1,33126,0x100b90cc0,952,TestInstanceOf.ExtraWide
code-creation,BytecodeHandler,1,33136,0x100b91080,177,TestIn.ExtraWide
code-creation,BytecodeHandler,1,33146,0x100b91140,137,ToName.ExtraWide
code-creation,BytecodeHandler,1,33157,0x100b911e0,237,ToNumber.ExtraWide
code-creation,BytecodeHandler,1,33170,0x100b912e0,257,ToNumeric.ExtraWide
code-creation,BytecodeHandler,1,33180,0x100b91400,137,ToObject.ExtraWide
code-creation,BytecodeHandler,1,33189,0x100b914a0,394,CreateRegExpLiteral.ExtraWide
code-creation,BytecodeHandler,1,33201,0x100b91640,1536,CreateArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,33212,0x100b91c60,878,CreateEmptyArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,33232,0x100b91fe0,2278,CreateObjectLiteral.ExtraWide
code-creation,BytecodeHandler,1,33243,0x100b928e0,189,CloneObject.ExtraWide
code-creation,BytecodeHandler,1,33253,0x100b929a0,181,GetTemplateObject.ExtraWide
code-creation,BytecodeHandler,1,33263,0x100b92a60,337,CreateClosure.ExtraWide
code-creation,BytecodeHandler,1,33274,0x100b92bc0,145,CreateBlockContext.ExtraWide
code-creation,BytecodeHandler,1,33284,0x100b92c60,153,CreateCatchContext.ExtraWide
code-creation,BytecodeHandler,1,33296,0x100b92d00,286,CreateFunctionContext.ExtraWide
code-creation,BytecodeHandler,1,33307,0x100b92e20,286,CreateEvalContext.ExtraWide
code-creation,BytecodeHandler,1,33317,0x100b92f40,153,CreateWithContext.ExtraWide
code-creation,BytecodeHandler,1,33327,0x100b92fe0,540,JumpLoop.ExtraWide
code-creation,BytecodeHandler,1,33337,0x100b93200,52,Jump.ExtraWide
code-creation,BytecodeHandler,1,33346,0x100b93240,64,JumpConstant.ExtraWide
code-creation,BytecodeHandler,1,33356,0x100b932a0,84,JumpIfNullConstant.ExtraWide
code-creation,BytecodeHandler,1,33367,0x100b93300,84,JumpIfNotNullConstant.ExtraWide
code-creation,BytecodeHandler,1,33378,0x100b93360,84,JumpIfUndefinedConstant.ExtraWide
code-creation,BytecodeHandler,1,33389,0x100b933c0,84,JumpIfNotUndefinedConstant.ExtraWide
code-creation,BytecodeHandler,1,33401,0x100b93420,92,JumpIfUndefinedOrNullConstant.ExtraWide
code-creation,BytecodeHandler,1,33412,0x100b93480,84,JumpIfTrueConstant.ExtraWide
code-creation,BytecodeHandler,1,33423,0x100b934e0,84,JumpIfFalseConstant.ExtraWide
code-creation,BytecodeHandler,1,33433,0x100b93540,96,JumpIfJSReceiverConstant.ExtraWide
code-creation,BytecodeHandler,1,33445,0x100b935c0,156,JumpIfToBooleanTrueConstant.ExtraWide
code-creation,BytecodeHandler,1,33456,0x100b93660,156,JumpIfToBooleanFalseConstant.ExtraWide
code-creation,BytecodeHandler,1,33468,0x100b93700,144,JumpIfToBooleanTrue.ExtraWide
code-creation,BytecodeHandler,1,33478,0x100b937a0,144,JumpIfToBooleanFalse.ExtraWide
code-creation,BytecodeHandler,1,33489,0x100b93840,72,JumpIfTrue.ExtraWide
code-creation,BytecodeHandler,1,33499,0x100b938a0,72,JumpIfFalse.ExtraWide
code-creation,BytecodeHandler,1,33508,0x100b93900,72,JumpIfNull.ExtraWide
code-creation,BytecodeHandler,1,33528,0x100b93960,72,JumpIfNotNull.ExtraWide
code-creation,BytecodeHandler,1,33538,0x100b939c0,72,JumpIfUndefined.ExtraWide
code-creation,BytecodeHandler,1,33548,0x100b93a20,72,JumpIfNotUndefined.ExtraWide
code-creation,BytecodeHandler,1,33559,0x100b93a80,76,JumpIfUndefinedOrNull.ExtraWide
code-creation,BytecodeHandler,1,33570,0x100b93ae0,80,JumpIfJSReceiver.ExtraWide
code-creation,BytecodeHandler,1,33580,0x100b93b40,112,SwitchOnSmiNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,33591,0x100b93bc0,489,ForInEnumerate.ExtraWide
code-creation,BytecodeHandler,1,33604,0x100b93dc0,288,ForInPrepare.ExtraWide
code-creation,BytecodeHandler,1,33614,0x100b93f00,64,ForInContinue.ExtraWide
code-creation,BytecodeHandler,1,33624,0x100b93f60,277,ForInNext.ExtraWide
code-creation,BytecodeHandler,1,33634,0x100b94080,52,ForInStep.ExtraWide
code-creation,BytecodeHandler,1,33645,0x100b940c0,181,ThrowReferenceErrorIfHole.ExtraWide
code-creation,BytecodeHandler,1,33656,0x100b94180,128,SwitchOnGeneratorState.ExtraWide
code-creation,BytecodeHandler,1,33668,0x100b94220,593,SuspendGenerator.ExtraWide
code-creation,BytecodeHandler,1,33678,0x100b94480,132,ResumeGenerator.ExtraWide
code-creation,BytecodeHandler,1,33688,0x100b94520,173,GetIterator.ExtraWide
code-creation,BytecodeHandler,1,33698,0x100b945e0,149,IncBlockCounter.ExtraWide
code-creation,BytecodeHandler,1,33708,0x100b94680,77,Abort.ExtraWide
code-creation,Eval,11,51117,0x297ccf89b20e,5, node:internal/main/run_main_module:1:1,0x297ccf89b0a8,~
code-creation,Eval,11,51298,0x297ccf89b2c6,68, node:internal/main/run_main_module:1:1,0x297ccf89b178,~
code-creation,LazyCompile,11,53214,0x297ccf89b52e,85,nativeModuleRequire node:internal/bootstrap/loaders:303:29,0x297ce2ace620,~
code-creation,LazyCompile,11,54015,0x297ccf89c166,195,compileForInternalLoader node:internal/bootstrap/loaders:270:27,0x297ce2ace548,~
code-creation,Eval,11,55610,0x297ccf89d02e,5, node:internal/bootstrap/pre_execution:1:1,0x297ccf89cca8,~
code-creation,Eval,11,55630,0x297ccf89da56,410, node:internal/bootstrap/pre_execution:1:1,0x297ccf89cf98,~
code-creation,Eval,11,55833,0x297ccf89f14e,5, node:internal/options:1:1,0x297ccf89efb8,~
code-creation,Eval,11,55851,0x297ccf89f336,113, node:internal/options:1:1,0x297ccf89f0b8,~
code-creation,LazyCompile,11,55908,0x297ccf89f65e,78,internalBinding node:internal/bootstrap/loaders:137:45,0x297ce2ace078,~
StoreIC,0x297ccf89f383,57457,27,3,X,X,0x000000000000,options,,
StoreIC,0x297ccf89f389,57841,28,3,X,X,0x000000000000,aliases,,
StoreIC,0x297ccf89f38f,57857,29,3,X,X,0x000000000000,getOptionValue,,
StoreIC,0x297ccf89f395,57876,30,3,X,X,0x000000000000,getAllowUnauthorized,,
StoreIC,0x297ccf89f39b,57896,31,3,X,X,0x000000000000,shouldNotRegisterESMLoader,,
StoreIC,0x297ccf89db96,57969,460,3,X,X,0x000000000000,patchProcessObject,,
StoreIC,0x297ccf89db9c,57994,461,3,X,X,0x000000000000,setupCoverageHooks,,
StoreIC,0x297ccf89dba2,58014,462,3,X,X,0x000000000000,setupWarningHandler,,
StoreIC,0x297ccf89dba8,58033,463,3,X,X,0x000000000000,setupDebugEnv,,
StoreIC,0x297ccf89dbae,58053,464,3,X,X,0x000000000000,prepareMainThreadExecution,,
StoreIC,0x297ccf89dbb4,58072,465,3,X,X,0x000000000000,initializeDeprecations,,
StoreIC,0x297ccf89dbba,58095,466,3,X,X,0x000000000000,initializeESMLoader,,
StoreIC,0x297ccf89dbc0,58114,467,3,X,X,0x000000000000,initializeFrozenIntrinsics,,
StoreIC,0x297ccf89dbc6,58129,468,3,X,X,0x000000000000,loadPreloadModules,,
StoreIC,0x297ccf89dbcc,58145,469,3,X,X,0x000000000000,setupTraceCategoryState,,
StoreIC,0x297ccf89dbd2,58180,470,3,X,X,0x000000000000,setupInspectorHooks,,
StoreIC,0x297ccf89dbd8,58198,471,3,X,X,0x000000000000,initializeReport,,
StoreIC,0x297ccf89dbde,58211,472,3,X,X,0x000000000000,initializeCJSLoader,,
StoreIC,0x297ccf89dbe4,58223,473,3,X,X,0x000000000000,initializeWASI,,
code-creation,LazyCompile,11,58282,0x297ccf8a0e16,234,prepareMainThreadExecution node:internal/bootstrap/pre_execution:21:36,0x297ccf89d060,~
code-creation,LazyCompile,11,58383,0x297ccf8a1086,21,reconnectZeroFillToggle node:internal/buffer:1072:33,0x297cdfeb1060,~
code-creation,LazyCompile,11,58720,0x297ccf8a38de,515,patchProcessObject node:internal/bootstrap/pre_execution:78:28,0x297ccf89d0b0,~
code-creation,LazyCompile,11,77530,0x297ccf8a3ff6,126,getFastAPIs node:internal/process/per_thread:48:21,0x297cdfeb6890,~
StoreIC,0x297ccf8a4067,78809,88,5,X,X,0x000000000000,hrtime,,
StoreIC,0x297ccf8a406d,78832,89,5,X,X,0x000000000000,hrtimeBigInt,,
StoreIC,0x297ccf8a3938,78852,91,25,X,X,0x000000000000,bigint,,
StoreIC,0x297ccf8a395e,78875,96,24,X,X,0x000000000000,value,,
code-creation,LazyCompile,11,79273,0x297ccf8a54ae,205,resolve node:path:1012:10,0x297c7391b050,~
code-creation,LazyCompile,11,79342,0x297ccf8a8346,32,validateString node:internal/validators:127:24,0x297cdfe99930,~
LoadIC,0x297ccf8a54fa,79397,1022,16,X,X,0x297cc1441841,length,,
code-creation,LazyCompile,11,79697,0x297ccf8a8cb6,44,wrappedCwd node:internal/bootstrap/switches/does_own_process_state:124:20,0x297c32d71838,~
LoadIC,0x297ccf8a54fa,80017,1022,16,X,X,0x297cc1441841,length,,
code-creation,LazyCompile,11,80126,0x297ccf8a933e,491,normalizeString node:path:61:25,0x297c7391abb8,~
LoadIC,0x297ccf8a9352,80145,67,29,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a935b,80161,68,18,X,X,0x297cc1442929,length,,
code-creation,LazyCompile,11,80461,0x297ccf8a970e,8,isPosixPathSeparator node:path:51:30,0x297c7391ab18,~
LoadIC,0x297ccf8a9352,80694,67,29,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a935b,80708,68,18,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a9352,80732,67,29,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a935b,80742,68,18,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a9352,80753,67,29,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a935b,80762,68,18,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a9352,80773,67,29,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a935b,80782,68,18,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a9352,80792,67,29,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a935b,80802,68,18,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a9352,80812,67,29,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a935b,80821,68,18,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a949b,80832,108,17,X,X,0x297cc1441401,length,,
LoadIC,0x297ccf8a9352,80847,67,29,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a935b,80857,68,18,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a9352,80867,67,29,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a935b,80877,68,18,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a9352,80886,67,29,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a935b,80896,68,18,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a9352,80906,67,29,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a935b,80916,68,18,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a9352,80925,67,29,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a935b,80935,68,18,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a9352,80945,67,29,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a935b,80954,68,18,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a9352,80964,67,29,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a935b,80973,68,18,X,X,0x297cc1442929,length,,
LoadIC,0x297ccf8a949b,80984,108,17,X,X,0x297cc1441841,length,,
LoadIC,0x297ccf8a9352,81060,67,29,0,1,0x297cc1442929,length,,
LoadIC,0x297ccf8a949b,81090,108,17,1,P,0x297cc1441841,length,,
code-creation,LazyCompile,11,81157,0x297ccf8a9a56,69,addReadOnlyProcessAlias node:internal/bootstrap/pre_execution:126:33,0x297ccf89d100,~
code-creation,LazyCompile,11,81191,0x297ccf8a9bae,29,getOptionValue node:internal/options:8:24,0x297ccf89f180,~
StoreIC,0x297ccf8a9a87,81214,132,7,X,X,0x000000000000,enumerable,,
StoreIC,0x297ccf8a9a8d,81227,133,7,X,X,0x000000000000,value,,
code-creation,LazyCompile,11,81261,0x297ccf8a9d6e,56,setupTraceCategoryState node:internal/bootstrap/pre_execution:218:33,0x297ccf89d3a8,~
code-creation,LazyCompile,11,81536,0x297ccf8a9f26,86,toggleTraceCategoryState node:internal/process/per_thread:351:34,0x297cdfeb6e88,~
code-creation,LazyCompile,11,81657,0x297ccf8aa0ee,74,setupInspectorHooks node:internal/bootstrap/pre_execution:224:29,0x297ccf89d3f8,~
code-creation,Eval,11,81853,0x297ccf8aa4c6,5, node:internal/inspector_async_hook:1:1,0x297ccf8aa2f0,~
code-creation,Eval,11,81890,0x297ccf8aa6f6,82, node:internal/inspector_async_hook:1:1,0x297ccf8aa430,~
StoreIC,0x297ccf8aa736,81964,74,3,X,X,0x000000000000,enable,,
StoreIC,0x297ccf8aa73c,81979,75,3,X,X,0x000000000000,disable,,
code-creation,LazyCompile,11,82022,0x297ccf8aae5e,81,setupWarningHandler node:internal/bootstrap/pre_execution:138:29,0x297ccf89d150,~
LoadIC,0x297ccf8aae8c,82066,143,17,X,X,0x297c029c4839,NODE_NO_WARNINGS,,
code-creation,LazyCompile,11,82134,0x297ccf8aafde,22,addListener node:events:468:58,0x297ce2aee618,~
code-creation,LazyCompile,11,82229,0x297ccf8acf1e,432,_addListener node:events:406:22,0x297ce2aee570,~
code-creation,LazyCompile,11,82257,0x297ccf8ad296,17,checkListener node:events:133:23,0x297ce2aedf08,~
code-creation,LazyCompile,11,82287,0x297ccf8ad39e,32, node:internal/validators:237:42,0x297cdfe99db8,~
code-creation,LazyCompile,11,82381,0x297ccf8ad646,432,emit node:events:327:44,0x297ce2aee4a8,~
code-creation,LazyCompile,11,82646,0x297ccf8ada36,195,startListeningIfSignal node:internal/process/signal:22:32,0x297c32d702c8,~
code-creation,LazyCompile,11,82679,0x297ccf8ade26,20,isSignal node:internal/process/signal:17:18,0x297c32d70100,~
LoadIC,0x297ccf8a0e51,82699,35,19,X,X,0x297c029c4839,NODE_V8_COVERAGE,,
code-creation,LazyCompile,11,82733,0x297ccf8adfde,89,setupDebugEnv node:internal/bootstrap/pre_execution:190:23,0x297ccf89d2b8,~
LoadIC,0x297ccf8adffc,82752,191,68,X,X,0x297c029c4839,NODE_DEBUG,,
code-creation,LazyCompile,11,82802,0x297ccf8ae286,195,initializeDebugEnv node:internal/util/debuglog:25:28,0x297c7392c328,~
code-creation,LazyCompile,11,83058,0x297ccf8ae846,57,setupStacktracePrinterOnSigint node:internal/bootstrap/pre_execution:169:40,0x297ccf89d1f0,~
code-creation,LazyCompile,11,83103,0x297ccf8aea7e,69,initializeReport node:internal/bootstrap/pre_execution:179:26,0x297ccf89d240,~
